Cycle,OpSet1,OpSet2,OpSet3,SensorMeasure_1,SensorMeasure_2,SensorMeasure_3,SensorMeasure_4,SensorMeasure_5,SensorMeasure_6,SensorMeasure_7,SensorMeasure_8,SensorMeasure_9,SensorMeasure_10,SensorMeasure_11,SensorMeasure_12,SensorMeasure_13,SensorMeasure_14,SensorMeasure_15,SensorMeasure_16,SensorMeasure_17,SensorMeasure_18,SensorMeasure_19,SensorMeasure_20,SensorMeasure_21,LR
244,-0.0031,0.0003,100.0,518.67,642.4,1597.03,1408.15,14.62,21.58,562.15,2388.26,9096.93,1.31,47.56,529.52,2388.27,8170.41,8.3012,0.03,393,2388,100.0,39.24,23.5628,0.8714285714285714
245,0.0017,0.0003,100.0,518.67,642.69,1590.37,1413.12,14.62,21.59,562.45,2388.23,9090.71,1.31,47.7,529.53,2388.28,8164.37,8.2673,0.03,395,2388,100.0,39.47,23.6054,0.875
246,0.0003,-0.0004,100.0,518.67,643.05,1595.33,1415.66,14.62,21.59,562.51,2388.32,9088.05,1.31,47.52,530.13,2388.3,8169.54,8.2752,0.03,395,2388,100.0,39.45,23.6445,0.8785714285714286
247,0.003,0.0005,100.0,518.67,643.44,1596.08,1413.84,14.62,21.58,562.55,2388.28,9093.07,1.31,47.58,530.28,2388.26,8166.2,8.2822,0.03,395,2388,100.0,39.46,23.6967,0.8821428571428571
248,-0.003,-0.0002,100.0,518.67,642.39,1598.21,1412.7,14.62,21.58,562.49,2388.28,9091.88,1.31,47.59,530.11,2388.33,8167.9,8.3269,0.03,395,2388,100.0,39.36,23.6461,0.8857142857142857
249,-0.0024,0.0002,100.0,518.67,642.95,1593.4,1413.41,14.62,21.59,562.75,2388.29,9088.39,1.31,47.44,530.74,2388.33,8168.74,8.3012,0.03,393,2388,100.0,39.37,23.7357,0.8892857142857142
250,-0.0005,-0.0002,100.0,518.67,642.72,1597.07,1410.59,14.62,21.58,561.94,2388.29,9096.47,1.31,47.81,529.95,2388.27,8169.79,8.2853,0.03,394,2388,100.0,39.47,23.6468,0.8928571428571429
251,-0.0013,0.0003,100.0,518.67,643.15,1599.66,1406.88,14.62,21.59,562.7,2388.32,9090.71,1.31,47.67,530.77,2388.3,8166.12,8.3141,0.03,394,2388,100.0,39.21,23.5623,0.8964285714285715
252,0.0006,-0.0001,100.0,518.67,642.87,1590.56,1412.55,14.62,21.58,563.07,2388.35,9095.36,1.31,47.81,530.23,2388.29,8168.89,8.2613,0.03,394,2388,100.0,39.33,23.5537,0.9
253,-0.0009,0.0002,100.0,518.67,642.82,1594.34,1413.64,14.62,21.58,562.6,2388.31,9099.99,1.31,47.65,530.68,2388.27,8170.78,8.3026,0.03,395,2388,100.0,39.54,23.6718,0.9035714285714286
254,-0.0027,-0.0002,100.0,518.67,643.19,1593.72,1417.96,14.62,21.59,563.7,2388.33,9099.52,1.31,47.7,531.67,2388.34,8175.59,8.2849,0.03,395,2388,100.0,39.49,23.6083,0.9071428571428571
255,-0.0041,0.0004,100.0,518.67,642.91,1596.34,1419.56,14.62,21.59,563.53,2388.33,9099.21,1.31,47.77,530.66,2388.32,8169.08,8.3161,0.03,395,2388,100.0,39.42,23.704,0.9107142857142857
256,0.0002,-0.0003,100.0,518.67,643.44,1598.18,1418.43,14.62,21.59,563.41,2388.28,9098.67,1.31,47.77,531.23,2388.34,8171.19,8.2604,0.03,395,2388,100.0,39.34,23.6583,0.9142857142857143
257,-0.0015,0.0002,100.0,518.67,643.3,1590.79,1419.21,14.62,21.58,563.99,2388.32,9097.39,1.31,47.73,531.27,2388.39,8172.34,8.3023,0.03,395,2388,100.0,39.36,23.662,0.9178571428571428
258,-0.0015,0.0001,100.0,518.67,643.04,1593.66,1423.32,14.62,21.58,564.24,2388.34,9100.26,1.31,47.67,531.46,2388.36,8173.3,8.2562,0.03,393,2388,100.0,39.43,23.6881,0.9214285714285714
259,0.0034,-0.0,100.0,518.67,643.17,1597.1,1414.0,14.62,21.59,564.49,2388.32,9099.36,1.31,47.59,531.97,2388.36,8171.08,8.2516,0.03,394,2388,100.0,39.33,23.6795,0.925
260,-0.0017,0.0004,100.0,518.67,642.33,1595.58,1412.5,14.62,21.58,563.66,2388.35,9102.51,1.31,47.75,531.76,2388.41,8175.69,8.3026,0.03,395,2388,100.0,39.36,23.8045,0.9285714285714286
261,0.0039,0.0,100.0,518.67,642.87,1606.1,1416.69,14.62,21.59,564.47,2388.4,9096.81,1.31,47.89,531.84,2388.29,8179.5,8.257,0.03,396,2388,100.0,39.53,23.7083,0.9321428571428572
262,0.0003,0.0001,100.0,518.67,643.15,1597.56,1421.44,14.62,21.59,565.3,2388.44,9101.03,1.31,48.05,533.19,2388.39,8176.98,8.2607,0.03,396,2388,100.0,39.45,23.818,0.9357142857142857
263,0.0006,0.0004,100.0,518.67,643.08,1591.12,1425.99,14.62,21.59,564.5,2388.35,9103.82,1.31,47.93,532.97,2388.39,8180.2,8.2807,0.03,395,2388,100.0,39.51,23.7327,0.9392857142857143
264,-0.0015,-0.0003,100.0,518.67,643.1,1594.38,1419.66,14.62,21.59,566.39,2388.39,9109.24,1.31,47.82,532.52,2388.41,8177.46,8.2806,0.03,395,2388,100.0,39.55,23.7954,0.9428571428571428
265,-0.0013,-0.0002,100.0,518.67,642.67,1606.42,1415.11,14.62,21.59,565.87,2388.45,9107.08,1.31,47.96,533.6,2388.35,8178.36,8.2504,0.03,395,2388,100.0,39.53,23.6741,0.9464285714285714
266,0.0011,0.0004,100.0,518.67,643.41,1602.71,1417.23,14.62,21.59,566.28,2388.4,9105.92,1.31,47.92,532.97,2388.42,8177.2,8.2832,0.03,396,2388,100.0,39.44,23.6318,0.95
1,0.0,-0.0001,100.0,518.67,642.17,1579.31,1393.62,14.62,21.6,554.16,2387.94,9047.8,1.3,47.26,521.92,2388.01,8137.79,8.392,0.03,391,2388,100.0,39.12,23.4124,0.0044444444444444444
2,-0.0,0.0006,100.0,518.67,642.04,1580.29,1397.15,14.62,21.6,554.37,2387.98,9052.8,1.3,47.26,522.17,2387.99,8139.13,8.3971,0.03,391,2388,100.0,38.95,23.4663,0.008888888888888889
3,-0.0018,-0.0001,100.0,518.67,642.55,1584.46,1400.77,14.62,21.6,554.02,2387.98,9049.51,1.3,47.12,522.91,2388.02,8140.76,8.3356,0.03,392,2388,100.0,39.13,23.4272,0.013333333333333334
4,0.0001,0.0001,100.0,518.67,641.6,1579.59,1394.14,14.62,21.6,554.68,2388.02,9052.76,1.3,47.0,522.46,2387.98,8136.19,8.3871,0.03,389,2388,100.0,39.19,23.5058,0.017777777777777778
5,-0.0003,0.0,100.0,518.67,641.98,1574.36,1393.03,14.62,21.6,554.18,2387.98,9049.79,1.3,47.18,522.14,2388.02,8131.76,8.3935,0.03,392,2388,100.0,39.02,23.4173,0.022222222222222223
6,0.0013,0.0001,100.0,518.67,641.34,1582.82,1394.34,14.62,21.6,554.69,2388.01,9051.52,1.3,47.05,522.03,2388.0,8137.41,8.3859,0.03,391,2388,100.0,38.99,23.4082,0.02666666666666667
7,-0.001,-0.0001,100.0,518.67,641.57,1582.3,1390.84,14.62,21.6,553.87,2388.03,9053.03,1.3,47.17,522.83,2388.04,8130.99,8.3816,0.03,391,2388,100.0,39.0,23.4081,0.03111111111111111
8,0.0009,0.0004,100.0,518.67,641.56,1585.6,1397.25,14.62,21.6,553.61,2388.01,9048.53,1.3,47.27,522.46,2388.0,8140.22,8.4121,0.03,393,2388,100.0,39.01,23.4402,0.035555555555555556
9,-0.0014,0.0005,100.0,518.67,642.15,1577.39,1394.89,14.62,21.6,554.31,2387.97,9045.35,1.3,47.12,521.98,2388.04,8134.92,8.3827,0.03,391,2388,100.0,39.11,23.3966,0.04
10,-0.0002,0.0,100.0,518.67,641.81,1585.65,1393.09,14.62,21.6,554.73,2388.01,9047.05,1.3,47.0,522.71,2387.99,8135.25,8.3688,0.03,390,2388,100.0,39.11,23.4725,0.044444444444444446
11,-0.0032,0.0003,100.0,518.67,642.1,1581.74,1395.0,14.62,21.6,554.15,2388.0,9061.92,1.3,47.18,522.16,2387.99,8135.98,8.4151,0.03,390,2388,100.0,39.23,23.4798,0.04888888888888889
12,-0.0029,0.0006,100.0,518.67,641.42,1579.64,1385.62,14.62,21.6,554.65,2387.98,9052.06,1.3,47.03,522.37,2387.97,8135.99,8.3865,0.03,390,2388,100.0,39.06,23.3888,0.05333333333333334
13,0.0013,0.0001,100.0,518.67,641.68,1583.8,1395.74,14.62,21.6,554.32,2388.02,9049.95,1.3,47.15,521.98,2387.98,8136.38,8.3802,0.03,391,2388,100.0,39.13,23.3483,0.057777777777777775
14,-0.0018,-0.0001,100.0,518.67,642.17,1580.63,1398.17,14.62,21.6,553.87,2388.0,9050.03,1.3,47.18,522.51,2388.01,8133.42,8.3817,0.03,390,2388,100.0,39.03,23.4875,0.06222222222222222
15,-0.0009,0.0002,100.0,518.67,642.13,1578.46,1400.24,14.62,21.6,554.56,2388.0,9051.87,1.3,47.01,522.45,2387.98,8130.98,8.4096,0.03,390,2388,100.0,39.02,23.42,0.06666666666666667
16,-0.0005,0.0,100.0,518.67,641.95,1579.85,1390.55,14.62,21.6,554.11,2387.95,9049.18,1.3,47.0,522.43,2388.0,8136.89,8.3546,0.03,390,2388,100.0,39.01,23.4076,0.07111111111111111
17,-0.0006,0.0003,100.0,518.67,641.24,1581.86,1398.57,14.62,21.6,553.96,2388.01,9050.33,1.3,47.06,521.47,2387.98,8135.27,8.3885,0.03,391,2388,100.0,39.11,23.3841,0.07555555555555556
18,-0.0017,0.0005,100.0,518.67,642.44,1576.43,1393.08,14.62,21.6,554.47,2387.96,9052.93,1.3,46.97,522.03,2387.99,8129.4,8.4083,0.03,390,2388,100.0,39.13,23.4019,0.08
19,-0.0019,0.0005,100.0,518.67,642.46,1585.26,1393.43,14.62,21.6,554.42,2388.0,9056.95,1.3,47.01,522.01,2387.99,8135.53,8.3518,0.03,391,2388,100.0,38.98,23.4735,0.08444444444444445
20,-0.0031,0.0003,100.0,518.67,641.78,1582.95,1389.29,14.62,21.6,554.29,2387.96,9047.1,1.3,47.23,522.5,2387.99,8134.36,8.4066,0.03,391,2388,100.0,38.98,23.5467,0.08888888888888889
21,0.0029,-0.0001,100.0,518.67,642.05,1582.54,1395.33,14.62,21.6,554.5,2387.97,9043.55,1.3,47.19,522.08,2387.95,8134.44,8.3837,0.03,389,2388,100.0,39.07,23.4802,0.09333333333333334
22,0.0017,0.0005,100.0,518.67,642.0,1582.99,1393.03,14.62,21.6,553.92,2387.91,9054.83,1.3,47.09,522.18,2388.0,8136.09,8.3908,0.03,393,2388,100.0,39.11,23.4425,0.09777777777777778
23,0.0013,0.0002,100.0,518.67,642.1,1577.97,1395.82,14.62,21.6,553.86,2387.97,9058.58,1.3,47.07,521.7,2387.95,8134.07,8.3736,0.03,390,2388,100.0,39.05,23.4684,0.10222222222222223
24,-0.0031,-0.0003,100.0,518.67,642.26,1580.87,1394.88,14.62,21.6,553.99,2387.98,9048.7,1.3,47.13,522.25,2387.98,8134.84,8.365,0.03,390,2388,100.0,39.18,23.3721,0.10666666666666667
25,0.0025,0.0004,100.0,518.67,642.01,1583.6,1393.11,14.62,21.6,554.66,2387.95,9042.09,1.3,47.02,521.97,2388.03,8133.51,8.3852,0.03,392,2388,100.0,39.24,23.4923,0.1111111111111111
26,0.0004,0.0005,100.0,518.67,642.01,1587.03,1395.42,14.62,21.6,554.09,2388.03,9060.36,1.3,47.12,522.81,2388.01,8138.08,8.3981,0.03,393,2388,100.0,39.03,23.3936,0.11555555555555555
27,-0.0022,0.0001,100.0,518.67,642.44,1579.48,1391.74,14.62,21.6,554.14,2387.95,9043.0,1.3,47.09,522.05,2387.96,8137.95,8.399,0.03,391,2388,100.0,39.1,23.4694,0.12
28,0.0011,-0.0001,100.0,518.67,642.32,1583.24,1394.48,14.62,21.6,553.93,2387.98,9045.54,1.3,47.13,521.98,2388.01,8134.16,8.4044,0.03,390,2388,100.0,39.19,23.4195,0.12444444444444444
29,-0.0002,0.0002,100.0,518.67,641.65,1576.47,1392.18,14.62,21.6,554.18,2387.99,9049.28,1.3,47.08,521.83,2387.97,8134.97,8.3965,0.03,391,2388,100.0,38.92,23.4658,0.1288888888888889
30,-0.0009,0.0001,100.0,518.67,642.19,1574.58,1387.67,14.62,21.6,554.08,2387.94,9046.74,1.3,47.05,522.37,2388.01,8131.9,8.3818,0.03,390,2388,100.0,39.08,23.5685,0.13333333333333333
31,0.0007,-0.0002,100.0,518.67,641.99,1581.35,1386.42,14.62,21.6,554.7,2387.93,9049.35,1.3,46.95,521.76,2387.95,8139.95,8.3822,0.03,390,2388,100.0,39.08,23.4573,0.13777777777777778
32,0.0025,-0.0001,100.0,518.67,642.15,1578.69,1397.39,14.62,21.6,554.52,2387.98,9052.09,1.3,46.99,522.45,2387.97,8139.12,8.3534,0.03,391,2388,100.0,39.15,23.3737,0.14222222222222222
33,-0.0031,0.0004,100.0,518.67,641.49,1577.09,1389.56,14.62,21.6,554.22,2387.96,9049.21,1.3,47.06,521.78,2387.97,8132.14,8.401,0.03,391,2388,100.0,38.93,23.3955,0.14666666666666667
34,0.0009,0.0002,100.0,518.67,642.31,1585.27,1391.43,14.62,21.6,555.23,2387.99,9049.98,1.3,47.17,521.58,2387.93,8134.7,8.3909,0.03,392,2388,100.0,39.02,23.5229,0.1511111111111111
35,-0.0008,0.0003,100.0,518.67,641.65,1588.7,1398.41,14.62,21.6,554.02,2387.97,9054.33,1.3,47.15,522.39,2387.97,8131.81,8.3923,0.03,390,2388,100.0,39.03,23.438,0.15555555555555556
36,-0.0025,-0.0,100.0,518.67,642.29,1578.73,1399.27,14.62,21.6,554.01,2388.01,9055.43,1.3,47.21,522.51,2387.94,8137.74,8.3873,0.03,390,2388,100.0,39.05,23.4442,0.16
37,-0.001,0.0003,100.0,518.67,642.52,1587.18,1399.11,14.62,21.6,555.46,2388.0,9048.38,1.3,47.06,522.7,2388.04,8136.59,8.3824,0.03,391,2388,100.0,39.27,23.411,0.16444444444444445
38,0.0016,-0.0003,100.0,518.67,641.63,1587.35,1396.95,14.62,21.6,554.93,2388.03,9057.07,1.3,47.21,522.8,2388.0,8139.28,8.3734,0.03,390,2388,100.0,39.02,23.4393,0.1688888888888889
39,0.0016,0.0004,100.0,518.67,641.87,1583.4,1396.12,14.62,21.6,554.52,2388.03,9052.06,1.3,47.3,522.97,2388.01,8136.81,8.4057,0.03,391,2388,100.0,39.06,23.3748,0.17333333333333334
40,-0.0004,0.0001,100.0,518.67,642.07,1581.48,1395.15,14.62,21.6,554.5,2388.05,9048.98,1.3,47.18,522.49,2388.0,8137.5,8.3454,0.03,392,2388,100.0,38.85,23.5158,0.17777777777777778
41,-0.0016,-0.0002,100.0,518.67,642.38,1581.4,1396.65,14.62,21.6,554.82,2387.98,9048.76,1.3,47.22,522.72,2388.03,8137.21,8.3336,0.03,389,2388,100.0,39.19,23.4489,0.18222222222222223
42,-0.0005,-0.0002,100.0,518.67,642.42,1581.34,1395.5,14.62,21.6,554.15,2388.01,9055.31,1.3,47.15,521.87,2387.99,8136.45,8.4077,0.03,390,2388,100.0,39.21,23.4434,0.18666666666666668
43,0.0013,0.0005,100.0,518.67,641.93,1580.53,1386.18,14.62,21.6,554.76,2387.97,9056.45,1.3,47.03,522.19,2388.02,8129.51,8.3577,0.03,391,2388,100.0,39.12,23.4114,0.19111111111111112
44,0.0013,0.0001,100.0,518.67,641.67,1580.43,1394.93,14.62,21.6,554.52,2387.96,9057.02,1.3,47.29,522.31,2387.99,8130.27,8.4406,0.03,392,2388,100.0,39.1,23.4015,0.19555555555555557
45,0.0004,0.0006,100.0,518.67,641.89,1586.14,1391.85,14.62,21.6,554.21,2388.01,9056.19,1.3,47.08,522.29,2387.97,8136.39,8.4023,0.03,391,2388,100.0,39.02,23.4476,0.2
46,0.0014,0.0004,100.0,518.67,641.89,1588.19,1398.05,14.62,21.6,554.39,2388.0,9062.09,1.3,47.11,522.13,2388.01,8134.77,8.404,0.03,392,2388,100.0,39.01,23.371,0.20444444444444446
47,0.0018,0.0001,100.0,518.67,641.41,1585.13,1389.0,14.62,21.6,554.49,2388.03,9048.29,1.3,46.97,521.92,2388.0,8136.64,8.4075,0.03,390,2388,100.0,39.08,23.5303,0.2088888888888889
48,-0.0015,-0.0004,100.0,518.67,641.66,1579.31,1394.0,14.62,21.6,554.21,2388.04,9054.03,1.3,47.11,521.79,2388.0,8132.17,8.3907,0.03,391,2388,100.0,38.98,23.4249,0.21333333333333335
49,0.0005,0.0002,100.0,518.67,642.33,1576.82,1393.87,14.62,21.6,554.58,2388.01,9062.17,1.3,47.0,522.37,2387.94,8132.83,8.4167,0.03,390,2388,100.0,39.08,23.4261,0.21777777777777776
50,-0.0012,0.0003,100.0,518.67,641.76,1578.63,1392.6,14.62,21.6,555.06,2388.01,9047.41,1.3,46.99,522.29,2388.0,8133.72,8.394,0.03,392,2388,100.0,39.11,23.46,0.2222222222222222
51,-0.0011,0.0002,100.0,518.67,641.48,1572.07,1393.13,14.62,21.6,553.61,2388.04,9050.29,1.3,47.06,522.06,2387.99,8136.51,8.395,0.03,389,2388,100.0,38.99,23.4978,0.22666666666666666
52,0.0041,0.0005,100.0,518.67,641.93,1578.95,1395.38,14.62,21.6,554.16,2387.94,9045.59,1.3,46.9,522.27,2387.96,8133.24,8.415,0.03,392,2388,100.0,38.92,23.5562,0.2311111111111111
53,-0.0043,0.0,100.0,518.67,641.55,1584.12,1397.66,14.62,21.6,554.38,2388.01,9049.03,1.3,47.16,522.61,2387.95,8138.18,8.3755,0.03,391,2388,100.0,38.83,23.359,0.23555555555555555
54,0.0004,0.0001,100.0,518.67,642.69,1585.68,1395.86,14.62,21.6,555.0,2388.0,9048.71,1.3,47.02,522.26,2387.99,8135.12,8.3862,0.03,391,2388,100.0,39.08,23.438,0.24
55,0.0003,0.0005,100.0,518.67,641.86,1586.24,1395.88,14.62,21.6,554.49,2387.97,9048.24,1.3,47.02,522.74,2387.92,8130.22,8.3994,0.03,391,2388,100.0,39.02,23.5258,0.24444444444444444
56,0.003,0.0,100.0,518.67,642.58,1583.3,1393.66,14.62,21.6,554.62,2388.04,9047.59,1.3,47.12,521.9,2387.93,8135.97,8.3648,0.03,391,2388,100.0,39.18,23.4894,0.24888888888888888
57,-0.0008,-0.0,100.0,518.67,641.73,1586.32,1393.36,14.62,21.6,554.93,2388.0,9045.69,1.3,47.28,522.31,2387.95,8135.07,8.3892,0.03,393,2388,100.0,39.17,23.4,0.25333333333333335
58,-0.0019,0.0001,100.0,518.67,641.75,1591.73,1393.96,14.62,21.6,554.3,2388.02,9056.06,1.3,47.23,522.36,2388.01,8135.96,8.3867,0.03,392,2388,100.0,39.03,23.4602,0.2577777777777778
59,0.0001,-0.0001,100.0,518.67,641.59,1586.78,1389.63,14.62,21.6,554.05,2387.95,9046.87,1.3,47.08,522.82,2388.01,8136.02,8.3871,0.03,392,2388,100.0,39.1,23.439,0.26222222222222225
60,-0.0019,-0.0002,100.0,518.67,642.59,1581.79,1392.42,14.62,21.6,555.13,2388.05,9059.73,1.3,47.25,521.84,2387.98,8138.45,8.4182,0.03,392,2388,100.0,39.16,23.4664,0.26666666666666666
61,0.0001,-0.0001,100.0,518.67,642.1,1590.07,1393.33,14.62,21.6,554.06,2387.99,9054.97,1.3,47.11,522.09,2387.99,8137.11,8.3755,0.03,392,2388,100.0,39.05,23.3449,0.27111111111111114
62,-0.0034,0.0001,100.0,518.67,642.19,1585.14,1396.13,14.62,21.6,554.64,2388.01,9050.31,1.3,47.03,522.74,2388.02,8136.09,8.3666,0.03,391,2388,100.0,39.06,23.4541,0.27555555555555555
63,0.0005,0.0001,100.0,518.67,642.11,1591.45,1384.29,14.62,21.59,554.61,2387.97,9049.04,1.3,47.14,522.23,2388.0,8127.79,8.3712,0.03,389,2388,100.0,38.99,23.3873,0.28
64,0.0033,-0.0002,100.0,518.67,641.88,1575.5,1389.25,14.62,21.6,554.01,2387.98,9047.75,1.3,47.15,522.29,2387.99,8138.72,8.4076,0.03,392,2388,100.0,39.0,23.4568,0.28444444444444444
65,0.0061,0.0005,100.0,518.67,642.3,1583.84,1406.0,14.62,21.6,554.64,2388.0,9056.99,1.3,47.07,522.69,2388.04,8136.81,8.367,0.03,391,2388,100.0,39.03,23.5039,0.28888888888888886
66,0.0007,0.0003,100.0,518.67,642.19,1580.48,1391.99,14.62,21.6,554.55,2388.01,9052.68,1.3,47.06,522.96,2388.03,8138.69,8.3651,0.03,393,2388,100.0,39.03,23.4433,0.29333333333333333
67,-0.0028,0.0,100.0,518.67,641.31,1578.99,1398.7,14.62,21.6,553.42,2388.06,9049.36,1.3,47.15,522.17,2388.01,8141.18,8.399,0.03,390,2388,100.0,39.07,23.3766,0.29777777777777775
68,-0.0019,0.0006,100.0,518.67,642.13,1576.37,1388.61,14.62,21.6,554.79,2387.95,9053.37,1.3,47.16,522.46,2388.03,8139.53,8.3973,0.03,392,2388,100.0,39.02,23.5174,0.3022222222222222
69,0.0027,-0.0003,100.0,518.67,641.86,1584.58,1392.46,14.62,21.6,554.17,2388.01,9053.4,1.3,47.14,522.28,2388.0,8135.12,8.3897,0.03,390,2388,100.0,39.05,23.3503,0.30666666666666664
70,-0.0009,0.0003,100.0,518.67,642.35,1582.75,1391.23,14.62,21.6,554.74,2387.99,9049.97,1.3,47.13,523.04,2387.98,8137.68,8.3864,0.03,391,2388,100.0,39.03,23.3652,0.3111111111111111
71,-0.0025,-0.0,100.0,518.67,642.07,1577.99,1399.87,14.62,21.6,555.42,2388.01,9048.83,1.3,46.85,522.18,2388.09,8140.12,8.3971,0.03,391,2388,100.0,39.1,23.516,0.31555555555555553
72,0.0007,-0.0003,100.0,518.67,641.74,1579.82,1396.63,14.62,21.6,554.48,2387.94,9050.71,1.3,46.99,521.95,2387.97,8136.49,8.4052,0.03,392,2388,100.0,38.99,23.4437,0.32
73,0.002,-0.0002,100.0,518.67,641.74,1584.61,1394.4,14.62,21.6,554.61,2387.99,9056.28,1.3,47.03,522.68,2388.06,8138.59,8.3881,0.03,390,2388,100.0,39.18,23.4474,0.3244444444444444
74,0.0025,0.0005,100.0,518.67,642.16,1585.3,1398.92,14.62,21.6,554.08,2387.97,9053.85,1.3,47.23,521.98,2388.06,8131.84,8.3675,0.03,393,2388,100.0,38.94,23.4737,0.3288888888888889
75,0.0004,-0.0,100.0,518.67,642.2,1576.64,1391.44,14.62,21.6,554.59,2388.03,9059.77,1.3,47.01,522.34,2388.01,8136.0,8.4031,0.03,391,2388,100.0,39.04,23.456,0.3333333333333333
76,0.0013,0.0003,100.0,518.67,641.61,1586.11,1396.35,14.62,21.6,554.25,2387.97,9050.87,1.3,46.94,522.17,2388.01,8135.67,8.3881,0.03,392,2388,100.0,39.08,23.3251,0.3377777777777778
77,-0.0018,-0.0003,100.0,518.67,641.81,1583.67,1394.32,14.62,21.6,554.54,2387.94,9049.59,1.3,47.02,522.7,2387.96,8137.1,8.4115,0.03,391,2388,100.0,38.9,23.4305,0.3422222222222222
78,0.0012,0.0005,100.0,518.67,641.72,1581.65,1398.75,14.62,21.6,554.89,2387.97,9058.51,1.3,47.19,522.62,2388.0,8140.5,8.3995,0.03,390,2388,100.0,39.17,23.4532,0.3466666666666667
79,-0.0037,-0.0003,100.0,518.67,642.54,1579.25,1399.76,14.62,21.6,554.56,2387.94,9049.02,1.3,46.94,522.47,2387.99,8136.66,8.3769,0.03,391,2388,100.0,39.07,23.5405,0.3511111111111111
80,0.0009,0.0005,100.0,518.67,641.8,1574.76,1393.65,14.62,21.6,554.78,2388.01,9058.31,1.3,47.1,522.29,2388.03,8139.05,8.3997,0.03,392,2388,100.0,38.81,23.4315,0.35555555555555557
81,-0.0037,-0.0004,100.0,518.67,641.91,1587.36,1395.44,14.62,21.6,554.71,2388.0,9051.13,1.3,47.14,522.84,2388.02,8136.75,8.3861,0.03,390,2388,100.0,38.98,23.4768,0.36
82,0.0001,0.0003,100.0,518.67,642.11,1580.03,1393.98,14.62,21.6,554.79,2387.97,9044.46,1.3,47.0,522.49,2387.97,8136.6,8.3984,0.03,390,2388,100.0,39.03,23.4738,0.36444444444444446
83,0.0008,0.0,100.0,518.67,641.71,1574.6,1394.33,14.62,21.6,554.81,2388.05,9054.62,1.3,47.16,522.17,2387.98,8139.14,8.4183,0.03,392,2388,100.0,39.12,23.4614,0.3688888888888889
84,0.003,0.0005,100.0,518.67,642.17,1589.66,1396.64,14.62,21.6,554.47,2388.05,9046.65,1.3,47.24,522.91,2387.97,8142.32,8.3327,0.03,391,2388,100.0,39.05,23.551,0.37333333333333335
85,0.0036,0.0002,100.0,518.67,641.8,1577.55,1396.16,14.62,21.6,554.21,2388.01,9050.43,1.3,47.06,522.64,2388.03,8136.38,8.3836,0.03,391,2388,100.0,39.13,23.4347,0.37777777777777777
86,-0.0033,0.0005,100.0,518.67,642.17,1582.33,1396.38,14.62,21.6,555.0,2388.02,9053.61,1.3,47.09,523.13,2388.02,8137.86,8.3614,0.03,393,2388,100.0,39.14,23.4658,0.38222222222222224
87,0.0029,0.0004,100.0,518.67,641.98,1581.66,1390.79,14.62,21.6,554.48,2388.02,9054.61,1.3,47.01,522.78,2388.01,8138.54,8.3684,0.03,389,2388,100.0,39.01,23.48,0.38666666666666666
88,0.0033,0.0002,100.0,518.67,642.16,1583.23,1399.23,14.62,21.6,554.92,2387.98,9050.26,1.3,46.96,522.53,2388.0,8136.63,8.3846,0.03,392,2388,100.0,39.0,23.4011,0.39111111111111113
89,0.0021,-0.0,100.0,518.67,641.68,1583.21,1397.16,14.62,21.6,555.34,2388.0,9045.4,1.3,47.26,522.68,2387.95,8138.59,8.3906,0.03,393,2388,100.0,39.06,23.4783,0.39555555555555555
90,0.0023,0.0003,100.0,518.67,642.26,1577.9,1399.58,14.62,21.6,556.26,2388.01,9058.32,1.3,47.13,522.67,2387.97,8129.22,8.3863,0.03,392,2388,100.0,39.16,23.3748,0.4
91,0.0011,-0.0003,100.0,518.67,642.1,1577.28,1390.95,14.62,21.6,554.78,2388.04,9047.12,1.3,47.2,522.68,2388.02,8144.51,8.3944,0.03,392,2388,100.0,38.9,23.5443,0.40444444444444444
92,0.0042,0.0004,100.0,518.67,642.39,1582.77,1394.56,14.62,21.6,555.03,2388.02,9054.75,1.3,47.09,522.76,2388.02,8137.6,8.3717,0.03,392,2388,100.0,39.25,23.3876,0.4088888888888889
93,-0.0001,0.0003,100.0,518.67,642.14,1585.06,1387.39,14.62,21.6,555.06,2387.98,9056.41,1.3,47.18,522.94,2388.03,8136.92,8.3735,0.03,390,2388,100.0,39.17,23.4489,0.41333333333333333
94,0.0016,-0.0003,100.0,518.67,642.18,1585.39,1396.22,14.62,21.6,554.88,2388.0,9060.11,1.3,47.04,522.48,2388.02,8140.02,8.4077,0.03,390,2388,100.0,38.96,23.3292,0.4177777777777778
95,-0.0025,-0.0002,100.0,518.67,642.12,1582.58,1403.15,14.62,21.6,555.39,2387.98,9053.85,1.3,47.11,522.94,2388.04,8138.6,8.3787,0.03,391,2388,100.0,39.05,23.3764,0.4222222222222222
96,-0.0032,0.0002,100.0,518.67,641.78,1577.84,1401.25,14.62,21.6,554.02,2388.0,9049.9,1.3,47.27,522.5,2387.97,8138.65,8.3903,0.03,392,2388,100.0,38.94,23.4119,0.4266666666666667
97,-0.0021,0.0006,100.0,518.67,641.81,1585.06,1404.39,14.62,21.6,555.49,2387.99,9062.6,1.3,47.21,523.69,2387.97,8141.6,8.3749,0.03,390,2388,100.0,39.12,23.5935,0.4311111111111111
